config_id,company_id,archetype,strategy,priority_strategy,VSM_PCE,VSM_NVAT_R,VSM_OEE,VSM_WIP_I,VSM_DR,VSM_EI,VSM_GHGI,VSM_WI,VSM_IDR,VSM_SHR,VSM_VAT_min,VSM_NVAT_min,VSM_PLT_min,severity_ENERGY,severity_MAINT,severity_CIRCULAR,severity_DIGITAL,severity_SOCIAL
RO-A2-C08-BASE-L000,RO-A2-C08,RO-A2,BASE,INTEGRATED,27.836743187003165,72.16325681299683,84.53537456167241,0.45990916125967407,1.614121996075272,0.13928381310013851,0.03055427705725696,0.008250452950132768,38.73852906486462,17.03088103906777,7.494431669682219,19.428371832637445,26.922803502319663,0.0,0.9369612625110407,0.0,0.3835188951737365,0.0
RO-A2-C09-BASE-L000,RO-A2-C09,RO-A2,BASE,INTEGRATED,24.669579066182983,75.33042093381701,68.11920642198284,0.6461731804332903,2.2999603542191105,0.13222678958072642,0.019525585884646705,0.007058326951334043,50.25629408593186,25.661344275202545,8.43940055490644,25.770346325108854,34.209746880015295,0.0,1.007342687418156,0.0,0.7948676459261379,0.7118890190333932
RO-A2-C10-INTEGRATED-L071,RO-A2-C10,RO-A2,INTEGRATED,INTEGRATED,23.19866182088941,76.80133817911059,71.65197384735171,0.7026840682932355,2.2121150466995103,0.16141219388458136,0.03139420647798021,0.011736720103797555,58.55786609904311,21.31809146344712,8.207943942599298,27.173165562641188,35.38110950524049,0.0,1.0400297373135685,0.18833715027125386,1.0913523606801112,0.0
RO-A3-C01-MAINT-L070,RO-A3-C01,RO-A3,MAINT,INTEGRATED,28.82296272912654,71.17703727087346,56.23340976734402,0.6092907887706733,2.9450513636866904,11.709640080391265,1.7712392676439142,0.5622611202208142,26.57844713615728,41.45233504127563,9.692002122055346,23.93397246334445,33.625974585399796,0.06451273458102413,0.9150452726860768,0.3722929458560257,0.0,0.6580934016510254
RO-A3-C02-BASE-L000,RO-A3-C02,RO-A3,BASE,INTEGRATED,21.60921175842217,78.39078824157784,73.43213934989383,0.6673155490617888,2.493484204209388,8.065034201314026,0.6946363668317591,0.3234443940080609,53.2522196783179,40.15919009472719,8.368989654594916,30.359816135061482,38.7288057896564,0.0,1.0753508498128406,0.0,0.9018649885113537,0.71397183304784
RO-A3-C03-BASE-L000,RO-A3-C03,RO-A3,BASE,INTEGRATED,26.348865612155233,73.65113438784478,66.82213866599915,0.5115968353714244,2.221228691184046,11.519184136588624,2.296436601580546,0.47600334968776437,48.0255672215398,28.105287979895405,8.814632823934984,24.638924356411433,33.453557180346415,0.047198557871693136,0.9700252086187725,0.2154606357959351,0.7151988293407072,0.12421151919581619
RO-A3-C04-INTEGRATED-L089,RO-A3-C04,RO-A3,INTEGRATED,INTEGRATED,27.591027614248752,72.40897238575124,86.04428848684154,0.47837710093053465,2.118118673415334,10.112049511212636,1.8373282043681591,0.5235366939809811,29.7868591729476,36.31900413522697,7.670316848344056,20.12972364156831,27.80004048991237,0.0,0.94242160857225,0.3018848981472383,0.06381639903384295,0.4527601654090787
RO-A3-C05-MAINT-L040,RO-A3-C05,RO-A3,MAINT,INTEGRATED,33.987627390618236,66.01237260938177,72.05095126310711,0.4416307194194774,2.1601444363919797,10.742375499010675,1.5030861056039186,0.41350463971803464,31.22473056379246,34.86430893797024,8.456849173436439,16.42529124855378,24.88214042199022,0.0,0.8002749468751503,0.1018266176691538,0.11516894870687344,0.3945723575188098
RO-A3-C06-DIGITAL-L057,RO-A3-C06,RO-A3,DIGITAL,INTEGRATED,29.634688270928873,70.36531172907112,60.56004691697038,0.5829445607924882,2.464928919373024,12.496214246851988,1.4947636405759317,0.6489265781436161,35.87732981015745,30.94948909518136,9.304820915412186,22.093589050452238,31.398409965864424,0.13601947698654437,0.8970069273126916,0.5298665057156654,0.2813332075056232,0.23797956380725438
RO-A3-C07-CIRCULAR-L044,RO-A3-C07,RO-A3,CIRCULAR,INTEGRATED,23.288263719467327,76.71173628053266,62.63916747890218,0.7411566470588535,2.7265553575744175,8.663820878220765,1.6522141357700277,0.2997586141059703,60.161909614579386,35.80719407374043,9.133666356029225,30.08637368669037,39.220040042719596,0.0,1.0380385840118374,0.0,1.1486396290921208,0.43228776294961735
RO-A3-C08-SOCIAL-L094,RO-A3-C08,RO-A3,SOCIAL,INTEGRATED,33.50975689901156,66.49024310098844,88.06517165807011,0.4141566522433809,1.7974726769480407,11.7958492574191,1.2402363469242697,0.5711953227505825,39.72883029032556,30.77152948584799,7.573002989535017,15.026393993134228,22.599396982669244,0.07234993249264554,0.8108942911330763,0.3885369504556043,0.4188867960830558,0.23086117943391948
RO-A3-C09-ENERGY-L083,RO-A3-C09,RO-A3,ENERGY,MAINT,26.594417845648806,73.4055821543512,77.30960644706269,0.5876098613631064,2.3263055282240632,9.308809706573086,1.4849768886377912,0.4240116896553119,23.45720658226962,27.85151231997479,8.135458353365685,22.45539120229305,30.590849555658735,0.0,0.9645684923189154,0.12093034482783971,0.0,0.11406049279899166
RO-A3-C10-ENERGY-L029,RO-A3-C10,RO-A3,ENERGY,INTEGRATED,24.830411939131274,75.16958806086873,81.06246872852263,0.5566998303861388,2.108122598203933,9.266090357750778,1.9805409769332636,0.3345837269961215,45.06188497364211,30.962916046233225,7.926099616404295,23.99483522686034,31.920934843264632,0.0,1.0037686235748606,0.0,0.6093530347729323,0.23851664184932897
RO-A4-C01-MAINT-L043,RO-A4-C01,RO-A4,MAINT,INTEGRATED,30.273944637017838,69.72605536298217,77.12795922608147,0.488664861539304,2.517671981060927,22.29051636407318,3.000256734899863,0.887286686024089,22.017478568578746,33.330765616220084,8.430153330786842,19.41608022702567,27.84623355781251,0.0,0.8828012302884926,0.08940557168674079,0.0,0.33323062464880326
RO-A4-C02-BASE-L000,RO-A4-C02,RO-A4,BASE,INTEGRATED,21.624870414770854,78.37512958522916,84.32000684626126,0.5738443268692842,2.2627772293929396,19.257080941734582,3.7908069645111215,0.9333839059886697,58.42443858540717,24.627963494114766,8.026757411685526,29.091418363383426,37.11817577506895,0.0,1.0750028796717588,0.12781992165722478,1.0865870923359702,0.0
RO-A4-C03-SOCIAL-L030,RO-A4-C03,RO-A4,SOCIAL,INTEGRATED,28.216268190769433,71.78373180923056,80.74312858782882,0.5965998567098191,2.760316254473704,25.55041219229716,2.6515825736877785,0.9385883351703532,34.43372369392854,34.560595344269146,8.220418362605024,20.913194583752713,29.133612946357736,0.06460050801238171,0.928527373538457,0.13215694597529437,0.22977584621173364,0.38242381377076584
RO-A4-C04-ENERGY-L094,RO-A4-C04,RO-A4,ENERGY,INTEGRATED,30.223622007097493,69.77637799290251,55.3731690872751,0.5886821385332772,3.1924655387771006,23.41621045658667,5.174379734603315,0.9017247269298513,29.115125746525493,33.77037823584262,10.11549936622339,23.353352791363612,33.468852157587,0.0,0.8839195109533892,0.10143727244154277,0.03982591951876757,0.35081512943370474
RO-A4-C05-ENERGY-L079,RO-A4-C05,RO-A4,ENERGY,INTEGRATED,29.646869006056175,70.35313099394382,73.6014012099506,0.5206144430021303,2.2999047063361764,27.955720470207734,3.24135478924805,1.1461758385964738,49.83981211086428,26.169303589398307,8.649970784219148,20.526704777885428,29.176675562104577,0.16482168625865556,0.8967362443098627,0.3051465321637281,0.7799932896737243,0.04677214357593229
RO-A4-C06-CIRCULAR-L052,RO-A4-C06,RO-A4,CIRCULAR,INTEGRATED,29.066985316497686,70.93301468350231,59.121089679709925,0.6655027473690694,3.1248245519941755,19.643369413037085,3.657531675692578,0.8318052717989254,26.70595489649309,30.962147454751832,9.75761434783689,23.811791772510635,33.56940612034752,0.0,0.9096225485222736,0.04317105983243785,0.0,0.23848589819007326
RO-A4-C07-DIGITAL-L092,RO-A4-C07,RO-A4,DIGITAL,INTEGRATED,24.58022940972853,75.41977059027147,62.576930841853695,0.6228300421989357,3.01215590635291,18.04354805102303,3.120971037641361,0.8007690936477239,47.61371831127946,38.03818520936038,9.457451952360385,29.01839705097418,38.47584900333457,0.0,1.009328235339366,0.0173075780397699,0.7004899396885522,0.6057575297124925
RO-A4-C08-BASE-L000,RO-A4-C08,RO-A4,BASE,INTEGRATED,28.214907009766886,71.78509299023312,86.85325377056576,0.5810569397266376,2.3857588582075184,26.778059333904757,2.406113268684085,1.30815449282709,39.85850351510651,30.591296571441738,7.897136319160289,20.092097586259328,27.989233905419617,0.11575247224603147,0.9285576220051802,0.44012874402257507,0.4235179826823754,0.22365186285766958
RO-A4-C09-INTEGRATED-L035,RO-A4-C09,RO-A4,INTEGRATED,INTEGRATED,25.43067419162962,74.56932580837037,69.1399531203873,0.5628253795969161,2.6908886231142675,20.59521603579738,3.217977683005938,1.0753094319276035,40.80992740046357,38.090207826628955,8.952637327959279,26.251452270679806,35.20408959863909,0.0,0.9904294624082307,0.246091193273003,0.45749740715941334,0.8026603907887105
RO-A4-C10-MAINT-L059,RO-A4-C10,RO-A4,MAINT,INTEGRATED,25.045549711178158,74.95445028882185,68.42304558540623,0.5109366120609411,2.6002429769576176,22.696985999376327,3.375415709876698,1.0432625734018033,44.42932125451647,30.26341155471971,9.004107373288946,26.946819945628295,35.95092731891724,0.0,0.9989877841960411,0.21938547783483608,0.5867614733755884,0.2105364621887884
RO-A5-C01-DIGITAL-L090,RO-A5-C01,RO-A5,DIGITAL,INTEGRATED,20.945288187715214,79.05471181228478,65.59746581863683,0.6819052826753841,2.3958371226524053,0.8009643874585202,0.18188671656206362,0.02764576127961666,58.218630879441015,26.352479079564144,8.682887147707184,32.772198453835664,41.45508560154285,0.0,1.0901047069396619,0.13987889370333306,1.0792368171228932,0.0540991631825658
RO-A5-C02-MAINT-L098,RO-A5-C02,RO-A5,MAINT,INTEGRATED,29.24608460582932,70.75391539417068,69.64652619356517,0.5515331564030173,2.1087672253650425,0.9238167723303957,0.1972416923755741,0.02987426001796707,26.446936335534854,22.240560536746052,8.401509788246944,20.32544597858537,28.726955766832315,0.02646308036710643,0.9056425643149039,0.20355028622763038,0.0,0.0
RO-A5-C03-BASE-L000,RO-A5-C03,RO-A5,BASE,INTEGRATED,26.85892892803664,73.14107107196337,85.39454795697398,0.4683420485523493,1.856438689732139,0.8917254919070459,0.0907673563208721,0.03588671736150137,31.481915545133955,22.198893422662874,7.510441391304007,20.45210846102554,27.962549852329545,0.0,0.9586904682658525,0.3753347817571818,0.12435412661192702,0.0
RO-A5-C04-ENERGY-L038,RO-A5-C04,RO-A5,ENERGY,INTEGRATED,22.624654275337942,77.37534572466205,74.72560067984726,0.5480851216260344,2.0081824156046313,0.8992610303811257,0.1807820475118473,0.025580440571699704,50.63202248913703,26.884349940650125,8.082465554032721,27.641684992846713,35.724150546879436,0.0,1.0527854605480456,0.08086973061999148,0.8082865174691796,0.27463569888215117
RO-A5-C05-MAINT-L053,RO-A5-C05,RO-A5,MAINT,INTEGRATED,26.519272234088856,73.48072776591114,55.71861202149195,0.7018455549835941,2.6738811638094684,1.0591789852061544,0.18757837932391883,0.041516295117452126,44.13699750389286,31.30750077462799,9.498431200569593,26.318657280312465,35.817088480882056,0.17686553911794922,0.9662383947980253,0.536179860498632,0.5763213394247448,0.45452530009713316
RO-A5-C06-BASE-L000,RO-A5-C06,RO-A5,BASE,MAINT,39.05730520651058,60.94269479348942,88.47505190790896,0.36033441993672066,1.6136323388023472,0.6414429461193886,0.09378711913273786,0.02425780038778958,18.452848352261515,22.981076761513105,7.365472056095703,11.492644286421266,18.85811634251697,0.0,0.6876154398553205,0.043080011079702274,0.0,0.0
RO-A5-C07-CIRCULAR-L077,RO-A5-C07,RO-A5,CIRCULAR,INTEGRATED,26.27656984976471,73.7234301502353,61.23389157017887,0.5280180470205226,2.376813013030534,0.8151433824422237,0.12675372173363916,0.02777856608067463,38.183553158170405,30.75865665649212,9.01792288246077,25.30133162457878,34.319254507039545,0.0,0.9716317811163397,0.1436733165907037,0.3636983270775145,0.6342633673927697
RO-A5-C08-ENERGY-L058,RO-A5-C08,RO-A5,ENERGY,INTEGRATED,34.34478566705534,65.65521433294465,81.92628479722997,0.5462037897071585,2.1298425844740603,0.7128377010013952,0.12139944539802998,0.020233416617755996,23.85302119825117,30.133782061965846,7.683679600728683,14.688507185398574,22.37218678612726,0.0,0.792338096287659,0.0,0.0,0.8291714173938897
RO-A5-C09-INTEGRATED-L030,RO-A5-C09,RO-A5,INTEGRATED,INTEGRATED,28.336376577228105,71.66362342277189,65.21551595637425,0.5537214161273287,1.9377447193846518,0.708717837226528,0.09225531343953074,0.023363012749789545,46.374051530549536,20.533432831532856,8.710819737922016,22.02994810224803,30.740767840170047,0.0,0.9258582982838198,0.017514649993986886,0.6562161260910548,0.0
RO-A5-C10-SOCIAL-L081,RO-A5-C10,RO-A5,SOCIAL,INTEGRATED,30.544553708465113,69.45544629153488,78.5275367275975,0.503631080844258,1.9041075713072564,0.9750383548454769,0.11142395309644781,0.029618277379742458,35.13284079956857,22.05156900389883,7.864841133995957,17.883910047843365,25.74875118183932,0.08337594982830754,0.8767876953674418,0.19623649656407016,0.2547443142703061,0.0
RO-A6-C01-CIRCULAR-L086,RO-A6-C01,RO-A6,CIRCULAR,MAINT,29.65857152140991,70.34142847859007,82.20166536697819,0.44125061844949237,1.8596162938822098,6.187378663322273,1.1766427910078274,1.6772590231294133,23.374558958096316,28.52226775876271,7.767503530442509,18.422239036340613,26.189742566783124,0.0,0.896476188413113,0.020903609251765265,0.0,0.14089071035050837
RO-A6-C02-INTEGRATED-L055,RO-A6-C02,RO-A6,INTEGRATED,INTEGRATED,22.8073857416591,77.1926142583409,65.89787602652413,0.6479732627257402,2.3655185516962725,8.153050074752159,0.8676173255278707,2.032726652685632,46.83975592954332,31.746559890613955,8.771755521847458,29.68839778640875,38.46015330825621,0.0,1.0487247612964643,0.16309066107425274,0.6728484260551186,0.26986239562455827
RO-A6-C03-DIGITAL-L073,RO-A6-C03,RO-A6,DIGITAL,INTEGRATED,29.005466819935815,70.9945331800642,86.20540836674896,0.6001072074445091,2.095271074321905,8.569065470216152,1.0142427226105013,2.477909884799499,35.04498780301023,34.21227698360501,7.566966578894424,18.52110373512498,26.088070314019404,0.008125349437194451,0.9109896262236484,0.3411639539197996,0.2516067072503654,0.3684910793442002
RO-A6-C04-SOCIAL-L055,RO-A6-C04,RO-A6,SOCIAL,INTEGRATED,25.64728229926305,74.35271770073696,60.458544678188474,0.6623252213880675,2.652692016368092,7.684308379169898,1.6923951929211591,1.5912611633813176,36.533941643619855,40.7473178148296,9.197378711140898,26.663647825012507,35.8610265361534,0.0,0.9856159489052655,0.0,0.30478363012928056,0.6298927125931839
RO-A6-C05-ENERGY-L030,RO-A6-C05,RO-A6,ENERGY,INTEGRATED,26.420593145659094,73.57940685434092,76.98744594539168,0.573778349423493,2.4211976689997807,8.783127138161047,1.3568145907273732,1.9433782479490949,31.88663164418739,40.571139349547,8.052576262963663,22.425832070146384,30.478408333110046,0.033309075077770256,0.9684312634297978,0.12735129917963794,0.1388082730066924,0.6228455739818801
RO-A6-C06-BASE-L000,RO-A6-C06,RO-A6,BASE,INTEGRATED,31.421751042209443,68.57824895779055,64.33081200061514,0.49097359325515244,2.1017736146302313,9.625131281454403,1.5816983016399457,2.2801808201354277,37.42002629947244,28.688387562636947,8.888640262828076,19.399535819045255,28.28817608187333,0.13236838605345902,0.8572944212842346,0.262072328054171,0.33642951069544424,0.14753550250547787
RO-A6-C07-ENERGY-L033,RO-A6-C07,RO-A6,ENERGY,INTEGRATED,26.317393589560226,73.68260641043977,58.43524552363246,0.6217639101137937,2.5989774640021572,7.061630206906711,1.2510232197461875,1.9430387126669713,46.82119176398213,43.31329899101944,9.371187297979011,26.237153877936073,35.608341175915086,0.0,0.9707245868986617,0.12721548506678848,0.6721854201422188,0.7507599328796907
RO-A6-C08-MAINT-L081,RO-A6-C08,RO-A6,MAINT,INTEGRATED,22.199337491165245,77.80066250883476,71.08259574149275,0.5342519651575057,2.173256281195792,9.762797223238067,1.9725846604620982,2.120472027163013,55.1357099257068,36.67184986926707,8.413873824204646,29.48758980079384,37.901463624998485,0.1485643792044784,1.0622369446407722,0.19818881086520523,0.9691324973466713,0.4668739947706828
RO-A6-C09-BASE-L000,RO-A6-C09,RO-A6,BASE,INTEGRATED,26.2215363494716,73.7784636505284,73.09595129383831,0.5330278343574747,2.044408809934327,6.652998554685438,0.6481112153033509,1.9312067677207307,49.28063938964417,33.55462115903575,8.285609684581173,23.312880862095504,31.59849054667668,0.0,0.9728547477895201,0.12248270708829223,0.7600228353444347,0.3421848463614299
RO-A6-C10-MAINT-L043,RO-A6-C10,RO-A6,MAINT,INTEGRATED,39.718957927465176,60.28104207253483,89.0980945302069,0.4152663544046984,1.871958141923607,7.2738492839372455,0.9990593755361263,2.3320800478669104,18.253687607400924,31.316531572995675,7.430844433158473,11.277713950293311,18.708558383451784,0.0,0.6729120460563294,0.28283201914676415,0.0,0.25266126291982705
RO-A7-C01-ENERGY-L043,RO-A7-C01,RO-A7,ENERGY,INTEGRATED,27.19091285070206,72.80908714929794,68.82962281290284,0.5618046675418567,2.3321690386800595,5.488607198975151,0.8345227154296311,0.10985983535862755,40.26322861677823,33.77130728984975,8.499423838801398,22.758900901781725,31.258324740583124,0.14345983311982313,0.9513130477621764,0.26549862798856294,0.4379724505992224,0.6172363270692582
RO-A7-C02-BASE-L000,RO-A7-C02,RO-A7,BASE,INTEGRATED,24.092920864874614,75.90707913512537,59.77709726153567,0.6925805986804714,2.7250961507774756,4.067925112552352,0.7530936671585144,0.08723263472800552,34.97105624223255,36.07585682148277,9.184844302950463,28.937740976201667,38.12258527915213,0.0,1.0201573141138975,0.07693862273337937,0.24896629436544826,0.6784416035970496
RO-A7-C03-MAINT-L074,RO-A7-C03,RO-A7,MAINT,INTEGRATED,23.091422073174886,76.9085779268251,85.45027757130906,0.5960342468940247,2.052120964609462,4.065877758234308,0.7163286472752167,0.10031069640033101,44.072489478294784,28.790599526794658,7.546117063265534,25.133191466769933,32.67930853003547,0.0,1.042412842818336,0.1859224700027584,0.5740174813676708,0.15162398107178632
RO-A7-C04-ENERGY-L066,RO-A7-C04,RO-A7,ENERGY,INTEGRATED,24.429524231693396,75.5704757683066,55.211616245189866,0.6886929588158026,2.442930795917605,3.5535388130604093,0.4701529769231503,0.07687635510587412,55.85653397019653,26.130795119428647,9.595093200468245,29.6815341683945,39.27662736886275,0.0,1.0126772392957024,0.0,0.9948762132213047,0.045231804777145834
RO-A7-C05-BASE-L000,RO-A7-C05,RO-A7,BASE,INTEGRATED,30.290191809010118,69.70980819098988,80.9927411504081,0.43996725546562027,1.7893390605356188,5.223113079700153,1.0279578247993808,0.1331347701137226,49.56578827068247,28.322102741337073,7.771781770470067,17.88596849890351,25.657750269373576,0.08814855827086521,0.8824401820219974,0.4594564176143551,0.7702067239529453,0.1647568968984951
RO-A7-C06-CIRCULAR-L099,RO-A7-C06,RO-A7,CIRCULAR,INTEGRATED,29.333076784052466,70.66692321594753,75.9302723919044,0.5146055371295412,2.1351499638632103,5.06012034510567,0.6892567852497379,0.1012531311846807,20.607928518939364,26.74150254515463,8.052629618014572,19.39975690555854,27.45238652357311,0.0541917385636812,0.9037094047988341,0.19377609320567246,0.0,0.06966010180618531
RO-A7-C07-DIGITAL-L031,RO-A7-C07,RO-A7,DIGITAL,MAINT,32.32910354888971,67.67089645111028,88.82939983746014,0.38417582857806587,1.642737372132044,4.610917231071987,0.3837317732553027,0.08469899837886423,26.458192628584364,23.602741418262873,7.386858001505884,15.462083635044912,22.848941636550798,0.0,0.8371310322468953,0.055824986490535244,0.0,0.0
RO-A7-C08-SOCIAL-L061,RO-A7-C08,RO-A7,SOCIAL,INTEGRATED,32.54600085912978,67.45399914087022,71.96034454961988,0.5220460685317346,2.040904084434557,4.691625223556807,1.0100025788090443,0.11241761000548639,21.73503872768406,23.547677473836753,8.29401224447259,17.18995514178759,25.48396738626018,0.0,0.8323110920193383,0.2868134167123866,0.0,0.0
RO-A7-C09-INTEGRATED-L035,RO-A7-C09,RO-A7,INTEGRATED,INTEGRATED,32.43945700673947,67.56054299326054,62.17851292780592,0.4874494849218445,2.2039205776810986,3.7069088400821584,0.3434161265056189,0.08867075583729607,33.53359653195911,28.709186567454037,8.98801459135801,18.719029301179106,27.707043892537115,0.0,0.8346787331835674,0.08892296531080057,0.19762844756996834,0.14836746269816148
RO-A7-C10-MAINT-L089,RO-A7-C10,RO-A7,MAINT,INTEGRATED,25.767852117805003,74.232147882195,78.03286880084373,0.5600213500012748,2.0114821550947397,4.433792517862694,0.5235701647969585,0.07721022671564433,47.99171054026201,30.270352191108557,7.932558534413844,22.852151414044084,30.784709948457927,0.0,0.9829366196043332,0.0,0.7139896621522148,0.31005991445991293
RO-A8-C01-MAINT-L043,RO-A8-C01,RO-A8,MAINT,INTEGRATED,29.56434160330232,70.43565839669768,82.78895619474326,0.5081009058720841,2.066809144644667,35.657192501048016,4.9112905593567415,19.36558242642339,35.91436849000482,34.46708665803286,7.795714717335041,18.57292498362236,26.368639700957402,0.04874095591317684,0.8985701865932817,0.42586569035685506,0.282656017500172,0.37868346632131455
RO-A8-C02-BASE-L000,RO-A8-C02,RO-A8,BASE,INTEGRATED,27.811915575040697,72.18808442495931,78.51467296079716,0.554494615232779,1.9723534644443916,37.44276577137439,7.644133131666612,14.011046296963764,43.78907735894615,30.32463589616193,8.02634470577374,20.833029198614348,28.859373904388086,0.10125781680512902,0.9375129872213178,0.12839146094243137,0.5638956199623626,0.2129854358464771
RO-A8-C03-SOCIAL-L079,RO-A8-C03,RO-A8,SOCIAL,INTEGRATED,29.358308631447137,70.64169136855287,58.7668895482886,0.5979516042689407,2.7282622238966994,39.59506813446583,9.158213229264298,19.82162341365538,39.05634039668633,48.42773358070793,9.41277709194198,22.648937396131387,32.06171448807336,0.22208253976442505,0.9031486970789525,0.4512013007586323,0.39486929988165476,0.9371093432283173
RO-A8-C04-INTEGRATED-L067,RO-A8-C04,RO-A8,INTEGRATED,INTEGRATED,24.938326979920312,75.0616730200797,75.70970188014631,0.6065637267748629,2.568382226874613,24.698282296267212,4.650749055222846,11.468766384313716,31.099447578463753,49.10268640035162,8.18855776118859,24.64667520284225,32.83523296403084,0.0,1.0013705115573264,0.0,0.1106945563737054,0.964107456014065
RO-A8-C05-BASE-L000,RO-A8-C05,RO-A8,BASE,INTEGRATED,30.60784216990113,69.39215783009887,88.46304039234403,0.4588250675998021,1.8945456918419237,31.00705797723012,3.8502520142679018,14.500084311744311,31.018289821039186,42.786985845582606,7.516605160563682,17.041170323378452,24.557775483942134,0.0,0.8753812851133081,0.15556023954135056,0.1077960650371137,0.7114794338233041
RO-A8-C06-ENERGY-L092,RO-A8-C06,RO-A8,ENERGY,INTEGRATED,26.129836789338853,73.87016321066115,69.74479378248408,0.5267947197805894,2.18002617341531,33.537623256919616,5.724893279898966,16.384101018956223,52.3356188582816,41.6755082834688,8.566615500659143,24.218187442137573,32.784802942796716,0.0,0.9748925157924699,0.2602278343864568,0.8691292449386285,0.6670203313387519
RO-A8-C07-MAINT-L048,RO-A8-C07,RO-A8,MAINT,INTEGRATED,22.88826211990113,77.11173788009889,56.397363409270675,0.6850294661050942,2.8303063898350085,30.320098172391237,4.643607651435587,12.793333726899725,51.51029310549101,44.01115256176236,9.628273561451433,32.43815118942444,42.06642475087587,0.0,1.0469275084466416,0.06074076260554029,0.8396533251961074,0.7604461024704943
RO-A8-C08-ENERGY-L026,RO-A8-C08,RO-A8,ENERGY,INTEGRATED,33.756202523389106,66.24379747661091,65.17849903017665,0.4919074659942051,2.2747860981497574,32.74179507182293,5.184018624798585,14.189023978841632,18.415313545910347,39.428164817651435,8.8916706186864,17.449179222244346,26.340849840930744,0.0,0.8054177217024643,0.13827910993564618,0.0,0.5771265927060574
RO-A8-C09-DIGITAL-L094,RO-A8-C09,RO-A8,DIGITAL,INTEGRATED,21.209322669921946,78.79067733007804,84.50707159298435,0.5109455812232011,1.909542392297522,29.0853908236569,6.226314521611072,10.853605996487437,55.49805400900104,32.88776514213165,7.708139802234559,28.63502835167295,36.34316815390751,0.0,1.0842372740017345,0.0,0.9820733574643228,0.3155106056852659
RO-A8-C10-CIRCULAR-L034,RO-A8-C10,RO-A8,CIRCULAR,INTEGRATED,32.10586819031631,67.89413180968369,68.00093593593108,0.5961154586006059,2.446246030525484,25.873502903604365,5.116464401559687,14.361500696783656,25.898575402918006,38.1625736713678,8.686754983400483,18.369840813689844,27.056595797090328,0.0,0.842091817992971,0.14786114982131415,0.0,0.526502946854712
RO-A1-H01-BASE-L000,RO-A1-H01,RO-A1,BASE,INTEGRATED,21.9030543396047,78.0969456603953,81.8205095871892,0.6421415575826483,2.262803634809488,4.178869825459831,0.4241701900609811,0.12184910768673991,57.239074975195884,26.20173664383451,7.964221307291853,28.397014818991657,36.36123612628351,0.0,1.068821014675451,0.026939487148555097,1.0442526776855674,0.04806946575338045
RO-A1-H02-MAINT-L026,RO-A1-H02,RO-A1,MAINT,INTEGRATED,31.211293690723103,68.7887063092769,66.68642628995947,0.47157838356652804,2.685968622273403,4.985158745043893,0.7033581081612248,0.17248876001685956,18.854236518900574,36.66160937566807,8.912446260549581,19.64275029382656,28.55519655437614,0.0,0.8619712513172644,0.30827088898255317,0.0,0.7969564886982202
RO-A1-H03-ENERGY-L100,RO-A1-H03,RO-A1,ENERGY,INTEGRATED,29.60579984699685,70.39420015300314,73.66308182484258,0.5746636553862999,2.5665589091702103,4.971580227090897,1.0130319823745964,0.12420026746673664,31.871193014561516,30.495984768136868,8.437816611855864,20.062736169905165,28.50055278176103,0.0,0.8976488922889589,0.040001485926314695,0.13825689337719704,0.21983939072547476
RO-A1-H04-CIRCULAR-L064,RO-A1-H04,RO-A1,CIRCULAR,INTEGRATED,26.197407427479874,73.80259257252013,58.50809594541215,0.6060935700009865,2.5122307509012973,6.3061824335198375,1.2037236593539493,0.1647396677356699,44.86087306771131,27.367264930720797,9.57742451752502,26.98124848871583,36.55867300624085,0.14657862427633406,0.9733909460560028,0.2652203763092772,0.6021740381325469,0.09469059722883189
RO-A2-H01-MAINT-L056,RO-A2-H01,RO-A2,MAINT,INTEGRATED,21.29432736676266,78.70567263323734,85.93466656880183,0.5123499555478522,1.8312458460246286,0.1331091691076163,0.015468071713916743,0.008209976422282968,56.91887206147602,22.88233714930875,7.42706544956946,27.451075200987205,34.87814065055667,0.0,1.0823482807386076,0.0,1.0328168593384293,0.6704606511895258
RO-A2-H02-BASE-L000,RO-A2-H02,RO-A2,BASE,INTEGRATED,27.001574886342592,72.9984251136574,69.52455402230584,0.5263518566976383,1.8361381425495613,0.15466531266400738,0.025086610388853552,0.010275520658052477,45.05359002498639,17.1318667021611,8.345144336189827,22.56099492167548,30.906139257865306,0.0,0.9555205580812757,0.08396576128946265,0.6090567866066567,0.0
RO-A2-H03-CIRCULAR-L069,RO-A2-H03,RO-A2,CIRCULAR,MAINT,30.727434204392896,69.27256579560711,57.33665290163286,0.6503299396875679,2.476459388110166,0.17982654544637494,0.01431082013824054,0.011177770343865634,19.876332144183355,22.650391215688174,9.278378471374873,20.917369112549352,30.195747583924224,0.0,0.8727236843468246,0.14841216741897378,0.0,0.0
RO-A2-H04-ENERGY-L041,RO-A2-H04,RO-A2,ENERGY,INTEGRATED,29.177145395059245,70.82285460494076,74.43553499677324,0.5541011480709224,2.101354182492092,0.20804744438433537,0.045082597061308086,0.016342882151602005,35.75831828950058,22.49293610027406,8.037679710271016,19.51018215709346,27.547861867364475,0.15581913546852988,0.9071745467764613,0.517348725114429,0.2770827960535922,0.19328201755656935
