archetype,archetype_name,strategy,profile,Environmental,Economic,Social,Technological,GEOM,ARITH,WSM,WSM_rank,TOPSIS,TOPSIS_rank,priority_strategy
RO-A5,Food-processing company,MAINT,NEUTRAL,50.962711253559334,51.72356951927249,64.52318569345682,52.44619055446918,54.6503176835685,54.913914255189454,54.913914255189454,5,23.398179214893,5,INTEGRATED
RO-A5,Food-processing company,SOCIAL,NEUTRAL,49.36578253449435,48.43707597486806,70.87235629685723,51.56692580550999,54.37046086879809,55.06053515293241,55.06053515293241,4,24.967811367895713,4,INTEGRATED
RO-A5,Food-processing company,CIRCULAR,ENV_40,54.140213966750125,47.59669094831649,63.8396533803949,51.574931099109996,53.970504315952695,54.28787234864288,54.25834067226433,4,30.506609764400082,3,INTEGRATED
RO-A5,Food-processing company,DIGITAL,ENV_40,50.02190274440791,50.19394880582385,63.9115305466529,61.77223840829931,56.11074460915888,56.474905126295994,55.18430464991838,3,28.85651796631311,4,INTEGRATED
RO-A5,Food-processing company,ENERGY,ENV_40,60.04801061207269,49.67483774218744,63.838392546652905,51.558920511909996,55.97643166222756,56.280040353205756,57.033634404979146,2,61.265794822275396,2,INTEGRATED
RO-A5,Food-processing company,INTEGRATED,ENV_40,62.678637817292326,53.712339052844214,69.6832593447156,59.90237337672138,61.22679484036055,61.49415239789338,61.73104948177317,1,93.24443110134679,1,INTEGRATED
RO-A5,Food-processing company,MAINT,ENV_40,50.962711253559334,51.72356951927249,64.52318569345682,52.44619055446918,54.6503176835685,54.913914255189454,54.12367365486343,5,17.850911701154597,5,INTEGRATED
RO-A5,Food-processing company,SOCIAL,ENV_40,49.36578253449435,48.43707597486806,70.87235629685723,51.56692580550999,54.37046086879809,55.06053515293241,53.9215846292448,6,16.853661986831476,6,INTEGRATED
RO-A5,Food-processing company,CIRCULAR,ECON_40,54.140213966750125,47.59669094831649,63.8396533803949,51.574931099109996,53.970504315952695,54.28787234864288,52.949636068577604,6,19.516069580330438,6,INTEGRATED
RO-A5,Food-processing company,DIGITAL,ECON_40,50.02190274440791,50.19394880582385,63.9115305466529,61.77223840829931,56.11074460915888,56.474905126295994,55.21871386220157,2,42.34528123849155,3,INTEGRATED
RO-A5,Food-processing company,ENERGY,ECON_40,60.04801061207269,49.67483774218744,63.838392546652905,51.558920511909996,55.97643166222756,56.280040353205756,54.9589998310021,3,43.79044775223258,2,INTEGRATED
RO-A5,Food-processing company,INTEGRATED,ECON_40,62.678637817292326,53.712339052844214,69.6832593447156,59.90237337672138,61.22679484036055,61.49415239789338,59.937789728883544,1,90.94072114699081,1,INTEGRATED
RO-A5,Food-processing company,MAINT,ECON_40,50.962711253559334,51.72356951927249,64.52318569345682,52.44619055446918,54.6503176835685,54.913914255189454,54.27584530800606,4,35.88060093172294,4,INTEGRATED
RO-A5,Food-processing company,SOCIAL,ECON_40,49.36578253449435,48.43707597486806,70.87235629685723,51.56692580550999,54.37046086879809,55.06053515293241,53.735843317319535,5,23.099813973607223,5,INTEGRATED
RO-A5,Food-processing company,CIRCULAR,SOCIAL_40,54.140213966750125,47.59669094831649,63.8396533803949,51.574931099109996,53.970504315952695,54.28787234864288,56.198228554993285,6,20.1924239367446,6,INTEGRATED
RO-A5,Food-processing company,DIGITAL,SOCIAL_40,50.02190274440791,50.19394880582385,63.9115305466529,61.77223840829931,56.11074460915888,56.474905126295994,57.96223021036738,3,37.63241961065687,4,INTEGRATED
RO-A5,Food-processing company,ENERGY,SOCIAL_40,60.04801061207269,49.67483774218744,63.838392546652905,51.558920511909996,55.97643166222756,56.280040353205756,57.79171079189519,4,40.128920064030034,2,INTEGRATED
RO-A5,Food-processing company,INTEGRATED,SOCIAL_40,62.678637817292326,53.712339052844214,69.6832593447156,59.90237337672138,61.22679484036055,61.49415239789338,63.13197378725782,1,87.85465886631438,1,INTEGRATED
RO-A5,Food-processing company,MAINT,SOCIAL_40,50.962711253559334,51.72356951927249,64.52318569345682,52.44619055446918,54.6503176835685,54.913914255189454,56.83576854284293,5,21.308941190727772,5,INTEGRATED
RO-A5,Food-processing company,SOCIAL,SOCIAL_40,49.36578253449435,48.43707597486806,70.87235629685723,51.56692580550999,54.37046086879809,55.06053515293241,58.222899381717376,2,39.73973916769736,3,INTEGRATED
RO-A5,Food-processing company,CIRCULAR,TECH_40,54.140213966750125,47.59669094831649,63.8396533803949,51.574931099109996,53.970504315952695,54.28787234864288,53.745284098736306,6,16.737203551280526,6,INTEGRATED
RO-A5,Food-processing company,DIGITAL,TECH_40,50.02190274440791,50.19394880582385,63.9115305466529,61.77223840829931,56.11074460915888,56.474905126295994,57.53437178269666,2,58.76712417622141,2,INTEGRATED
RO-A5,Food-processing company,ENERGY,TECH_40,60.04801061207269,49.67483774218744,63.838392546652905,51.558920511909996,55.97643166222756,56.280040353205756,55.33581638494661,3,33.39246195859724,3,INTEGRATED
RO-A5,Food-processing company,INTEGRATED,TECH_40,62.678637817292326,53.712339052844214,69.6832593447156,59.90237337672138,61.22679484036055,61.49415239789338,61.17579659365897,1,85.56019166655321,1,INTEGRATED
RO-A5,Food-processing company,MAINT,TECH_40,50.962711253559334,51.72356951927249,64.52318569345682,52.44619055446918,54.6503176835685,54.913914255189454,54.4203695150454,4,18.411033814734555,5,INTEGRATED
RO-A5,Food-processing company,SOCIAL,TECH_40,49.36578253449435,48.43707597486806,70.87235629685723,51.56692580550999,54.37046086879809,55.06053515293241,54.36181328344792,5,19.090811894820582,4,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,CIRCULAR,NEUTRAL,54.12440383651679,47.56148812881046,63.833204477343024,51.452606543150814,53.923198765495975,54.24292574645527,54.24292574645527,6,22.82362641984774,6,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,DIGITAL,NEUTRAL,50.00770032774125,50.16635397884277,63.905592619856016,61.681588380748295,56.077153333876346,56.44030882679708,56.44030882679708,2,42.121417958203025,3,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,ENERGY,NEUTRAL,60.34749377306297,49.639755316005186,63.831874619856016,51.43571946395081,56.0012630493116,56.313710793218746,56.313710793218746,3,46.635856652898134,2,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,INTEGRATED,NEUTRAL,62.900600932354266,53.68672786057422,69.67746701817762,59.811183919351485,61.24901668585884,61.5189949326144,61.5189949326144,1,89.45977265483887,1,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,MAINT,NEUTRAL,50.95120729605933,51.69490920148073,64.51695169805431,52.33180586888754,54.6085260192001,54.873718516120476,54.87371851612048,5,23.235207007448277,5,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,SOCIAL,NEUTRAL,49.35214821449435,48.40315915460734,70.86587288193286,51.44416300355081,54.32356388278541,55.016335813646336,55.016335813646336,4,24.7659369235379,4,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,CIRCULAR,ENV_40,54.12440383651679,47.56148812881046,63.833204477343024,51.452606543150814,53.923198765495975,54.24292574645527,54.21922136446758,4,30.09592116545849,3,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,DIGITAL,ENV_40,50.00770032774125,50.16635397884277,63.905592619856016,61.681588380748295,56.077153333876346,56.44030882679708,55.15378712698592,3,28.635312346564596,4,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,ENERGY,ENV_40,60.34749377306297,49.639755316005186,63.831874619856016,51.43571946395081,56.0012630493116,56.313710793218746,57.120467389187596,2,61.935780788619695,2,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,INTEGRATED,ENV_40,62.900600932354266,53.68672786057422,69.67746701817762,59.811183919351485,61.24901668585884,61.5189949326144,61.79531613256238,1,93.32142857090246,1,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,MAINT,ENV_40,50.95120729605933,51.69490920148073,64.51695169805431,52.33180586888754,54.6085260192001,54.873718516120476,54.08921627210825,5,17.64785178975984,5,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,SOCIAL,ENV_40,49.35214821449435,48.40315915460734,70.86587288193286,51.44416300355081,54.32356388278541,55.016335813646336,53.88349829381595,6,16.65924328203847,6,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,CIRCULAR,ECON_40,54.12440383651679,47.56148812881046,63.833204477343024,51.452606543150814,53.923198765495975,54.24292574645527,52.90663822292632,6,19.369173140318217,6,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,DIGITAL,ECON_40,50.00770032774125,50.16635397884277,63.905592619856016,61.681588380748295,56.077153333876346,56.44030882679708,55.18551785720622,2,42.19180448632334,3,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,ENERGY,ECON_40,60.34749377306297,49.639755316005186,63.831874619856016,51.43571946395081,56.0012630493116,56.313710793218746,54.978919697776035,3,44.3028907263735,2,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,INTEGRATED,ECON_40,62.900600932354266,53.68672786057422,69.67746701817762,59.811183919351485,61.24901668585884,61.5189949326144,59.952541518206374,1,90.99372821153794,1,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,MAINT,ECON_40,50.95120729605933,51.69490920148073,64.51695169805431,52.33180586888754,54.6085260192001,54.873718516120476,54.23795665319254,4,35.68155260185014,4,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,SOCIAL,ECON_40,49.35214821449435,48.40315915460734,70.86587288193286,51.44416300355081,54.32356388278541,55.016335813646336,53.69370048183854,5,22.947773576713075,5,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,CIRCULAR,SOCIAL_40,54.12440383651679,47.56148812881046,63.833204477343024,51.452606543150814,53.923198765495975,54.24292574645527,56.16098149263282,6,20.04390417289884,6,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,DIGITAL,SOCIAL_40,50.00770032774125,50.16635397884277,63.905592619856016,61.681588380748295,56.077153333876346,56.44030882679708,57.93336558540887,3,37.54115207471863,4,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,ENERGY,SOCIAL_40,60.34749377306297,49.639755316005186,63.831874619856016,51.43571946395081,56.0012630493116,56.313710793218746,57.817343558546206,4,40.722863794605416,2,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,INTEGRATED,SOCIAL_40,62.900600932354266,53.68672786057422,69.67746701817762,59.811183919351485,61.24901668585884,61.5189949326144,63.150689349727045,1,87.9389279003863,1,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,MAINT,SOCIAL_40,50.95120729605933,51.69490920148073,64.51695169805431,52.33180586888754,54.6085260192001,54.873718516120476,56.80236515250725,5,21.201091390663482,5,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,SOCIAL,SOCIAL_40,49.35214821449435,48.40315915460734,70.86587288193286,51.44416300355081,54.32356388278541,55.016335813646336,58.18624322730365,2,39.48039184960758,3,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,CIRCULAR,TECH_40,54.12440383651679,47.56148812881046,63.833204477343024,51.452606543150814,53.923198765495975,54.24292574645527,53.68486190579438,6,16.607064350921544,6,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,DIGITAL,TECH_40,50.00770032774125,50.16635397884277,63.905592619856016,61.681588380748295,56.077153333876346,56.44030882679708,57.488564737587325,2,58.57342624260931,2,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,ENERGY,TECH_40,60.34749377306297,49.639755316005186,63.831874619856016,51.43571946395081,56.0012630493116,56.313710793218746,55.33811252736516,3,33.88254107914046,3,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,INTEGRATED,TECH_40,62.900600932354266,53.68672786057422,69.67746701817762,59.811183919351485,61.24901668585884,61.5189949326144,61.17743272996182,1,85.64182827229912,1,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,MAINT,TECH_40,50.95120729605933,51.69490920148073,64.51695169805431,52.33180586888754,54.6085260192001,54.873718516120476,54.3653359866739,4,18.338611567560008,5,INTEGRATED
RO-A6,Wood-products and furniture manufacturer,SOCIAL,TECH_40,49.35214821449435,48.40315915460734,70.86587288193286,51.44416300355081,54.32356388278541,55.016335813646336,54.301901251627235,5,18.96879800690731,4,INTEGRATED
RO-A7,Rubber and plastics processor,CIRCULAR,NEUTRAL,54.13388991465679,47.68210167202032,63.85598592500753,51.526001276726326,53.983764940867545,54.299494697102745,54.299494697102745,6,22.743363659680455,6,INTEGRATED
RO-A7,Rubber and plastics processor,DIGITAL,NEUTRAL,50.01622177774125,50.28269162347284,63.92806748176753,61.735978397278906,56.12932605703486,56.49073982006513,56.49073982006513,2,41.83364776357808,3,INTEGRATED
RO-A7,Rubber and plastics processor,ENERGY,NEUTRAL,60.58240352153174,49.76171217285964,63.85469748176754,51.50964009272632,56.11523620729405,56.42711331722131,56.42711331722131,3,47.174365438117135,2,INTEGRATED
RO-A7,Rubber and plastics processor,INTEGRATED,NEUTRAL,63.07746887346955,53.79969866140233,69.69985451993378,59.86589759377341,61.34319157517227,61.61072991214477,61.61072991214476,1,89.51647042218721,1,INTEGRATED
RO-A7,Rubber and plastics processor,MAINT,NEUTRAL,50.95810967055934,51.81320698720435,64.5396042011292,52.400436680236524,54.66429440842391,54.92783938478235,54.92783938478235,5,23.077743934214432,5,INTEGRATED
RO-A7,Rubber and plastics processor,SOCIAL,NEUTRAL,49.36032880649435,48.52469401028361,70.88867503672087,51.517820684726324,54.38370581303455,55.07287963455629,55.07287963455629,4,24.668995194642406,4,INTEGRATED
RO-A7,Rubber and plastics processor,CIRCULAR,ENV_40,54.13388991465679,47.68210167202032,63.85598592500753,51.526001276726326,53.983764940867545,54.299494697102745,54.26637374061356,4,29.860394864388955,3,INTEGRATED
RO-A7,Rubber and plastics processor,DIGITAL,ENV_40,50.01622177774125,50.28269162347284,63.92806748176753,61.735978397278906,56.12932605703486,56.49073982006513,55.19583621160036,3,28.354841168865985,4,INTEGRATED
RO-A7,Rubber and plastics processor,ENERGY,ENV_40,60.58240352153174,49.76171217285964,63.85469748176754,51.50964009272632,56.11523620729405,56.42711331722131,57.258171358083395,2,62.509690888417325,2,INTEGRATED
RO-A7,Rubber and plastics processor,INTEGRATED,ENV_40,63.07746887346955,53.79969866140233,69.69985451993378,59.86589759377341,61.34319157517227,61.61072991214477,61.90407770440972,1,93.38207240440435,1,INTEGRATED
RO-A7,Rubber and plastics processor,MAINT,ENV_40,50.95810967055934,51.81320698720435,64.5396042011292,52.400436680236524,54.66429440842391,54.92783938478235,54.13389344193776,5,17.461502673750147,5,INTEGRATED
RO-A7,Rubber and plastics processor,SOCIAL,ENV_40,49.36032880649435,48.52469401028361,70.88867503672087,51.517820684726324,54.38370581303455,55.07287963455629,53.93036946894391,6,16.534267256961414,6,INTEGRATED
RO-A7,Rubber and plastics processor,CIRCULAR,ECON_40,54.13388991465679,47.68210167202032,63.85598592500753,51.526001276726326,53.983764940867545,54.299494697102745,52.97601609208626,6,19.334666141083947,6,INTEGRATED
RO-A7,Rubber and plastics processor,DIGITAL,ECON_40,50.01622177774125,50.28269162347284,63.92806748176753,61.735978397278906,56.12932605703486,56.49073982006513,55.249130180746675,2,41.94977356693202,3,INTEGRATED
RO-A7,Rubber and plastics processor,ENERGY,ECON_40,60.58240352153174,49.76171217285964,63.85469748176754,51.50964009272632,56.11523620729405,56.42711331722131,55.09403308834898,3,44.79130455909783,2,INTEGRATED
RO-A7,Rubber and plastics processor,INTEGRATED,ECON_40,63.07746887346955,53.79969866140233,69.69985451993378,59.86589759377341,61.34319157517227,61.61072991214477,60.048523661996285,1,91.02255664562553,1,INTEGRATED
RO-A7,Rubber and plastics processor,MAINT,ECON_40,50.95810967055934,51.81320698720435,64.5396042011292,52.400436680236524,54.66429440842391,54.92783938478235,54.304912905266754,4,35.492114919843914,4,INTEGRATED
RO-A7,Rubber and plastics processor,SOCIAL,ECON_40,49.36032880649435,48.52469401028361,70.88867503672087,51.517820684726324,54.38370581303455,55.07287963455629,53.763242509701755,5,22.891341297562878,5,INTEGRATED
RO-A7,Rubber and plastics processor,CIRCULAR,SOCIAL_40,54.13388991465679,47.68210167202032,63.85598592500753,51.526001276726326,53.983764940867545,54.299494697102745,56.2107929426837,6,19.987399334829387,6,INTEGRATED
RO-A7,Rubber and plastics processor,DIGITAL,SOCIAL_40,50.01622177774125,50.28269162347284,63.92806748176753,61.735978397278906,56.12932605703486,56.49073982006513,57.97820535240561,3,37.330679057448066,4,INTEGRATED
RO-A7,Rubber and plastics processor,ENERGY,SOCIAL_40,60.58240352153174,49.76171217285964,63.85469748176754,51.50964009272632,56.11523620729405,56.42711331722131,57.91263015013056,4,41.216285494716445,2,INTEGRATED
RO-A7,Rubber and plastics processor,INTEGRATED,SOCIAL_40,63.07746887346955,53.79969866140233,69.69985451993378,59.86589759377341,61.34319157517227,61.61072991214477,63.228554833702574,1,87.98807216597119,1,INTEGRATED
RO-A7,Rubber and plastics processor,MAINT,SOCIAL_40,50.95810967055934,51.81320698720435,64.5396042011292,52.400436680236524,54.66429440842391,54.92783938478235,56.85019234805172,5,21.079867177692954,5,INTEGRATED
RO-A7,Rubber and plastics processor,SOCIAL,SOCIAL_40,49.36032880649435,48.52469401028361,70.88867503672087,51.517820684726324,54.38370581303455,55.07287963455629,58.236038714989206,2,39.356378569165045,3,INTEGRATED
RO-A7,Rubber and plastics processor,CIRCULAR,TECH_40,54.13388991465679,47.68210167202032,63.85598592500753,51.526001276726326,53.983764940867545,54.299494697102745,53.74479601302746,6,16.592134432564702,6,INTEGRATED
RO-A7,Rubber and plastics processor,DIGITAL,TECH_40,50.01622177774125,50.28269162347284,63.92806748176753,61.735978397278906,56.12932605703486,56.49073982006513,57.539787535507884,2,58.2874443523313,2,INTEGRATED
RO-A7,Rubber and plastics processor,ENERGY,TECH_40,60.58240352153174,49.76171217285964,63.85469748176754,51.50964009272632,56.11523620729405,56.42711331722131,55.443618672322316,3,34.36224203733316,3,INTEGRATED
RO-A7,Rubber and plastics processor,INTEGRATED,TECH_40,63.07746887346955,53.79969866140233,69.69985451993378,59.86589759377341,61.34319157517227,61.61072991214477,61.2617634484705,1,85.6776261977926,1,INTEGRATED
RO-A7,Rubber and plastics processor,MAINT,TECH_40,50.95810967055934,51.81320698720435,64.5396042011292,52.400436680236524,54.66429440842391,54.92783938478235,54.422358843873184,4,18.26471082148894,5,INTEGRATED
RO-A7,Rubber and plastics processor,SOCIAL,TECH_40,49.36032880649435,48.52469401028361,70.88867503672087,51.517820684726324,54.38370581303455,55.07287963455629,54.3618678445903,5,18.948667586701486,4,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,CIRCULAR,NEUTRAL,54.11491775837679,47.80420164622783,63.84226107417988,51.379211809575295,53.972146741868315,54.28514807208995,54.28514807208995,6,23.146541204832978,5,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,DIGITAL,NEUTRAL,49.99917887774125,50.38295659074838,63.91495580244588,61.62719836421769,56.12487151175332,56.4810724087883,56.4810724087883,2,42.91481585323163,3,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,ENERGY,NEUTRAL,59.476814343457505,49.73145676248915,63.84088980244588,51.3617988351753,55.80582197018024,56.10273993589196,56.10273993589196,3,44.34407651575706,2,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,INTEGRATED,NEUTRAL,62.248291856144746,54.13775425237157,69.68691756092282,59.75647024492953,61.2055727753083,61.45735847859217,61.45735847859217,1,89.2692149362279,1,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,MAINT,NEUTRAL,50.94430492155932,51.770681983414605,64.5261372394808,52.26317505753857,54.61070035920117,54.87607480049832,54.87607480049832,5,22.9691144503584,6,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,SOCIAL,NEUTRAL,49.343967622494354,48.466021296812116,70.87490877164622,51.3705053223753,54.32121142551975,55.013850753331994,55.013850753332,4,24.96599138284544,4,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,CIRCULAR,ENV_40,54.11491775837679,47.80420164622783,63.84226107417988,51.379211809575295,53.972146741868315,54.28514807208995,54.25110200934732,4,31.03984175120513,3,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,DIGITAL,ENV_40,49.99917887774125,50.38295659074838,63.91495580244588,61.62719836421769,56.12487151175332,56.4810724087883,55.1846937025789,3,29.52658779944979,4,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,ENERGY,ENV_40,59.476814343457505,49.73145676248915,63.84088980244588,51.3617988351753,55.80582197018024,56.10273993589196,56.777554817405075,2,59.54158948170603,2,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,INTEGRATED,ENV_40,62.248291856144746,54.13775425237157,69.68691756092282,59.75647024492953,61.2055727753083,61.45735847859217,61.61554515410269,1,93.09814628534117,1,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,MAINT,ENV_40,50.94430492155932,51.770681983414605,64.5261372394808,52.26317505753857,54.61070035920117,54.87607480049832,54.089720824710525,5,17.8392252651466,5,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,SOCIAL,ENV_40,49.343967622494354,48.466021296812116,70.87490877164622,51.3705053223753,54.32121142551975,55.013850753331994,53.87987412716448,6,17.05351680246084,6,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,CIRCULAR,ECON_40,54.11491775837679,47.80420164622783,63.84226107417988,51.379211809575295,53.972146741868315,54.28514807208995,52.98895878691753,6,19.41995039783208,6,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,DIGITAL,ECON_40,49.99917887774125,50.38295659074838,63.91495580244588,61.62719836421769,56.12487151175332,56.4810724087883,55.261449245180316,2,42.505500485427746,2,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,ENERGY,ECON_40,59.476814343457505,49.73145676248915,63.84088980244588,51.3617988351753,55.80582197018024,56.10273993589196,54.8284833012114,3,41.591206258799076,3,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,INTEGRATED,ECON_40,62.248291856144746,54.13775425237157,69.68691756092282,59.75647024492953,61.2055727753083,61.45735847859217,59.99343763334805,1,90.95084576403188,1,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,MAINT,ECON_40,50.94430492155932,51.770681983414605,64.5261372394808,52.26317505753857,54.61070035920117,54.87607480049832,54.254996237081585,4,34.937782021381565,4,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,SOCIAL,ECON_40,49.343967622494354,48.466021296812116,70.87490877164622,51.3705053223753,54.32121142551975,55.013850753331994,53.704284862028025,5,22.540081499123694,5,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,CIRCULAR,SOCIAL_40,54.11491775837679,47.80420164622783,63.84226107417988,51.379211809575295,53.972146741868315,54.28514807208995,56.19657067250794,6,20.27760611850219,6,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,DIGITAL,SOCIAL_40,49.99917887774125,50.38295659074838,63.91495580244588,61.62719836421769,56.12487151175332,56.4810724087883,57.967849087519824,3,38.072726679589174,4,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,ENERGY,SOCIAL_40,59.476814343457505,49.73145676248915,63.84088980244588,51.3617988351753,55.80582197018024,56.10273993589196,57.650369909202745,4,38.65572840556707,3,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,INTEGRATED,SOCIAL_40,62.248291856144746,54.13775425237157,69.68691756092282,59.75647024492953,61.2055727753083,61.45735847859217,63.10327029505831,1,87.76811074140726,1,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,MAINT,SOCIAL_40,50.94430492155932,51.770681983414605,64.5261372394808,52.26317505753857,54.61070035920117,54.87607480049832,56.806087288294826,5,20.88835525526121,5,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,SOCIAL,SOCIAL_40,49.343967622494354,48.466021296812116,70.87490877164622,51.3705053223753,54.32121142551975,55.013850753331994,58.186062356994846,2,39.82062253883469,2,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,CIRCULAR,TECH_40,54.11491775837679,47.80420164622783,63.84226107417988,51.379211809575295,53.972146741868315,54.28514807208995,53.703960819587024,6,16.73583785404323,6,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,DIGITAL,TECH_40,49.99917887774125,50.38295659074838,63.91495580244588,61.62719836421769,56.12487151175332,56.4810724087883,57.51029759987418,2,59.379964742338885,2,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,ENERGY,TECH_40,59.476814343457505,49.73145676248915,63.84088980244588,51.3617988351753,55.80582197018024,56.10273993589196,55.154551715748624,3,32.025305603421096,3,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,INTEGRATED,TECH_40,62.248291856144746,54.13775425237157,69.68691756092282,59.75647024492953,61.2055727753083,61.45735847859217,61.11718083185965,1,85.5024556313402,1,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,MAINT,TECH_40,50.94430492155932,51.770681983414605,64.5261372394808,52.26317505753857,54.61070035920117,54.87607480049832,54.353494851906376,4,17.992385662287198,5,INTEGRATED
RO-A8,Non-metallic mineral/construction-material producer,SOCIAL,TECH_40,49.343967622494354,48.466021296812116,70.87490877164622,51.3705053223753,54.32121142551975,55.013850753331994,54.28518166714066,5,18.99056640756148,4,INTEGRATED
